Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Quarter,Profit Margin
6019,CA-2014-102652,4/6/2014,4/12/2014,Standard Class,AY-10555,Corporate,United States,Los Angeles,California,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,55.48,1,0,26.63,2014,Apr,Q2,0.48
6020,CA-2014-152422,10/5/2014,10/10/2014,Second Class,BD-11635,Consumer,United States,Columbus,Ohio,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,91.92,5,0.2,11.49,2014,Oct,Q4,0.13
6021,US-2016-156692,8/13/2016,8/13/2016,Same Day,HG-15025,Consumer,United States,Kenner,Louisiana,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,17.34,2,0,4.68,2016,Aug,Q3,0.27
6022,US-2016-156692,8/13/2016,8/13/2016,Same Day,HG-15025,Consumer,United States,Kenner,Louisiana,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0,15.12,2016,Aug,Q3,0.21
6023,CA-2014-130869,11/17/2014,11/21/2014,Standard Class,CB-12025,Consumer,United States,Cedar Hill,Texas,Central,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3,0.2,2.48,2014,Nov,Q4,0.35
6024,US-2017-128832,4/24/2017,4/27/2017,First Class,LS-16945,Corporate,United States,Providence,Rhode Island,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,69.98,2,0,4.9,2017,Apr,Q2,0.07
6025,CA-2017-139717,8/24/2017,8/26/2017,Second Class,DM-13015,Consumer,United States,Lancaster,Ohio,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,646.27,8,0.2,64.63,2017,Aug,Q3,0.1
6026,CA-2017-139717,8/24/2017,8/26/2017,Second Class,DM-13015,Consumer,United States,Lancaster,Ohio,East,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,10.37,2,0.2,3.76,2017,Aug,Q3,0.36
6027,CA-2017-136007,2/23/2017,3/2/2017,Standard Class,AC-10615,Corporate,United States,Seattle,Washington,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,8.4,5,0,0.34,2017,Feb,Q1,0.04
6028,CA-2017-136007,2/23/2017,3/2/2017,Standard Class,AC-10615,Corporate,United States,Seattle,Washington,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5,0.2,25.19,2017,Feb,Q1,0.35
6029,CA-2016-157364,11/19/2016,11/21/2016,First Class,LT-17110,Consumer,United States,Jacksonville,North Carolina,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,18.48,2,0.2,6.01,2016,Nov,Q4,0.33
6030,US-2016-112970,11/14/2016,11/15/2016,First Class,TB-21250,Consumer,United States,Los Angeles,California,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,3,0,2.85,2016,Nov,Q4,0.29
6031,US-2017-152492,7/6/2017,7/6/2017,Same Day,AH-10585,Consumer,United States,Miami,Florida,South,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,239.24,1,0.2,23.92,2017,Jul,Q3,0.1
6032,CA-2016-101168,12/25/2016,1/1/2017,Standard Class,SS-20140,Corporate,United States,Nashua,New Hampshire,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0,6.55,2016,Dec,Q4,0.31
6033,CA-2017-104010,4/23/2017,4/25/2017,First Class,TD-20995,Consumer,United States,New York City,New York,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,5,0,15.37,2017,Apr,Q2,0.28
6034,CA-2015-130253,12/14/2015,12/18/2015,Standard Class,PP-18955,Home Office,United States,Los Angeles,California,West,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",15.24,3,0,5.18,2015,Dec,Q4,0.34
6035,US-2015-155369,4/19/2015,4/25/2015,Standard Class,PG-18820,Consumer,United States,Carrollton,Texas,Central,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",19.57,2,0.8,-52.83,2015,Apr,Q2,-2.7
6036,US-2015-155369,4/19/2015,4/25/2015,Standard Class,PG-18820,Consumer,United States,Carrollton,Texas,Central,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,310.39,4,0.8,-512.15,2015,Apr,Q2,-1.65
6037,CA-2016-131205,9/4/2016,9/8/2016,Standard Class,AA-10645,Consumer,United States,Georgetown,Kentucky,South,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0,16.61,2016,Sep,Q3,0.39
6038,CA-2016-131205,9/4/2016,9/8/2016,Standard Class,AA-10645,Consumer,United States,Georgetown,Kentucky,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6,0,54.69,2016,Sep,Q3,0.48
6039,CA-2016-131205,9/4/2016,9/8/2016,Standard Class,AA-10645,Consumer,United States,Georgetown,Kentucky,South,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,129.92,4,0,5.2,2016,Sep,Q3,0.04
6040,CA-2016-131205,9/4/2016,9/8/2016,Standard Class,AA-10645,Consumer,United States,Georgetown,Kentucky,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,5.28,3,0,2.53,2016,Sep,Q3,0.48
6041,CA-2017-122364,9/24/2017,9/29/2017,Standard Class,FA-14230,Corporate,United States,Los Angeles,California,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18,2017,Sep,Q3,0.09
6042,CA-2017-122364,9/24/2017,9/29/2017,Standard Class,FA-14230,Corporate,United States,Los Angeles,California,West,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,3,0.2,177.2,2017,Sep,Q3,0.35
6043,CA-2016-117912,2/4/2016,2/8/2016,Standard Class,TB-21520,Consumer,United States,Sierra Vista,Arizona,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.37,2,0.2,3.95,2016,Feb,Q1,0.28
6044,CA-2017-145702,5/19/2017,5/24/2017,Second Class,AH-10075,Corporate,United States,Knoxville,Tennessee,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.35,3,0.2,-35.36,2017,May,Q2,-0.11
6045,CA-2017-145702,5/19/2017,5/24/2017,Second Class,AH-10075,Corporate,United States,Knoxville,Tennessee,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,27.89,7,0.2,10.11,2017,May,Q2,0.36
6046,CA-2015-113215,9/3/2015,9/8/2015,Standard Class,CP-12085,Corporate,United States,Tucson,Arizona,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",238.15,3,0.2,89.31,2015,Sep,Q3,0.38
6047,CA-2016-154662,6/9/2016,6/16/2016,Standard Class,BF-11215,Home Office,United States,Minneapolis,Minnesota,Central,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",692.94,3,0,173.24,2016,Jun,Q2,0.25
6048,CA-2015-105571,11/7/2015,11/11/2015,Standard Class,CP-12340,Corporate,United States,Miami,Florida,South,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,16.15,9,0.7,-12.92,2015,Nov,Q4,-0.8
6049,CA-2015-105571,11/7/2015,11/11/2015,Standard Class,CP-12340,Corporate,United States,Miami,Florida,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1345.49,5,0.7,-1031.54,2015,Nov,Q4,-0.77
6050,CA-2016-152765,6/15/2016,6/18/2016,First Class,LS-17245,Consumer,United States,Houston,Texas,Central,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,173.49,7,0.2,54.22,2016,Jun,Q2,0.31
6051,CA-2015-153878,4/25/2015,4/30/2015,Standard Class,TS-21655,Consumer,United States,Milwaukee,Wisconsin,Central,OFF-AR-10000658,Office Supplies,Art,Newell 324,57.75,5,0,16.17,2015,Apr,Q2,0.28
6052,CA-2015-153878,4/25/2015,4/30/2015,Standard Class,TS-21655,Consumer,United States,Milwaukee,Wisconsin,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,272.4,5,0,76.27,2015,Apr,Q2,0.28
6053,CA-2016-124016,9/23/2016,9/26/2016,Second Class,JS-15940,Home Office,United States,Lancaster,Ohio,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,11.95,3,0.2,4.03,2016,Sep,Q3,0.34
6054,CA-2016-124016,9/23/2016,9/26/2016,Second Class,JS-15940,Home Office,United States,Lancaster,Ohio,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28,4,0.2,7.7,2016,Sep,Q3,0.28
6055,CA-2016-124016,9/23/2016,9/26/2016,Second Class,JS-15940,Home Office,United States,Lancaster,Ohio,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,12.2,7,0.7,-9.76,2016,Sep,Q3,-0.8
6056,CA-2016-113551,8/18/2016,8/20/2016,First Class,NF-18385,Consumer,United States,Edinburg,Texas,Central,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,2.07,1,0.8,-3.41,2016,Aug,Q3,-1.65
6057,CA-2016-113551,8/18/2016,8/20/2016,First Class,NF-18385,Consumer,United States,Edinburg,Texas,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,83.84,8,0.2,30.39,2016,Aug,Q3,0.36
6058,CA-2014-107524,3/2/2014,3/8/2014,Standard Class,KN-16705,Home Office,United States,New York City,New York,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,2,0,5.34,2014,Mar,Q1,0.47
6059,CA-2014-107524,3/2/2014,3/8/2014,Standard Class,KN-16705,Home Office,United States,New York City,New York,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.4,5,0,17.47,2014,Mar,Q1,0.48
6060,CA-2014-138072,12/30/2014,1/3/2015,Standard Class,GA-14725,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",27.97,2,0.2,6.99,2014,Dec,Q4,0.25
6061,CA-2015-134201,4/10/2015,4/16/2015,Standard Class,EH-14125,Home Office,United States,Rochester,New York,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,142.04,4,0,38.35,2015,Apr,Q2,0.27
6062,CA-2015-134201,4/10/2015,4/16/2015,Standard Class,EH-14125,Home Office,United States,Rochester,New York,East,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,14.67,3,0,6.01,2015,Apr,Q2,0.41
6063,CA-2015-111780,12/25/2015,12/30/2015,Second Class,RA-19285,Consumer,United States,San Diego,California,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1199.96,5,0.2,224.99,2015,Dec,Q4,0.19
6064,CA-2015-111780,12/25/2015,12/30/2015,Second Class,RA-19285,Consumer,United States,San Diego,California,West,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",12.6,3,0,6.17,2015,Dec,Q4,0.49
6065,CA-2015-111780,12/25/2015,12/30/2015,Second Class,RA-19285,Consumer,United States,San Diego,California,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3,0,8.07,2015,Dec,Q4,0.45
6066,CA-2015-119942,4/5/2015,4/7/2015,First Class,TT-21070,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,23.9,6,0.2,7.77,2015,Apr,Q2,0.33
6067,CA-2015-151547,1/17/2015,1/23/2015,Standard Class,AH-10465,Consumer,United States,Bartlett,Tennessee,South,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",88.96,8,0.2,10.01,2015,Jan,Q1,0.11
6068,CA-2017-166695,5/20/2017,5/24/2017,Standard Class,CC-12430,Home Office,United States,Lakewood,California,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",518.27,8,0.2,-97.18,2017,May,Q2,-0.19
6069,CA-2017-166695,5/20/2017,5/24/2017,Standard Class,CC-12430,Home Office,United States,Lakewood,California,West,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.98,1,0,3.35,2017,May,Q2,0.48
6070,CA-2017-166695,5/20/2017,5/24/2017,Standard Class,CC-12430,Home Office,United States,Lakewood,California,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,343.2,1,0.2,38.61,2017,May,Q2,0.11
6071,CA-2017-167542,8/13/2017,8/20/2017,Standard Class,KD-16495,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,17.54,3,0.2,5.92,2017,Aug,Q3,0.34
6072,CA-2015-120901,12/31/2015,1/4/2016,Standard Class,BG-11035,Consumer,United States,Austin,Texas,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,152.69,2,0.2,-26.72,2015,Dec,Q4,-0.18
6073,CA-2015-120901,12/31/2015,1/4/2016,Standard Class,BG-11035,Consumer,United States,Austin,Texas,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.49,2,0.2,0.57,2015,Dec,Q4,0.16
6074,CA-2015-120901,12/31/2015,1/4/2016,Standard Class,BG-11035,Consumer,United States,Austin,Texas,Central,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,5.89,2,0.2,-1.32,2015,Dec,Q4,-0.23
6075,CA-2017-121398,12/25/2017,12/29/2017,Standard Class,FH-14365,Corporate,United States,Los Angeles,California,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.55,3,0.2,51.82,2017,Dec,Q4,0.34
6076,CA-2017-121398,12/25/2017,12/29/2017,Standard Class,FH-14365,Corporate,United States,Los Angeles,California,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",270.62,2,0,2.71,2017,Dec,Q4,0.01
6077,CA-2016-151561,9/1/2016,9/7/2016,Standard Class,PG-18820,Consumer,United States,New York City,New York,East,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,6,0,206.32,2016,Sep,Q3,0.44
6078,CA-2016-151561,9/1/2016,9/7/2016,Standard Class,PG-18820,Consumer,United States,New York City,New York,East,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,72.48,2,0,30.44,2016,Sep,Q3,0.42
6079,CA-2016-151561,9/1/2016,9/7/2016,Standard Class,PG-18820,Consumer,United States,New York City,New York,East,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,3,0,3.29,2016,Sep,Q3,0.3
6080,CA-2016-151561,9/1/2016,9/7/2016,Standard Class,PG-18820,Consumer,United States,New York City,New York,East,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",191.82,3,0,61.38,2016,Sep,Q3,0.32
6081,CA-2017-154676,8/5/2017,8/8/2017,First Class,NZ-18565,Home Office,United States,Houston,Texas,Central,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",151.06,9,0.2,7.55,2017,Aug,Q3,0.05
6082,US-2014-165589,2/18/2014,2/18/2014,Same Day,TB-21595,Consumer,United States,Lubbock,Texas,Central,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,5,0.6,-11.32,2014,Feb,Q1,-0.45
6083,US-2016-132577,11/22/2016,11/27/2016,Standard Class,JE-15475,Consumer,United States,Houston,Texas,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,6.22,6,0.8,-9.63,2016,Nov,Q4,-1.55
6084,US-2016-132577,11/22/2016,11/27/2016,Standard Class,JE-15475,Consumer,United States,Houston,Texas,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,23.62,9,0.2,2.66,2016,Nov,Q4,0.11
6085,US-2016-132577,11/22/2016,11/27/2016,Standard Class,JE-15475,Consumer,United States,Houston,Texas,Central,TEC-AC-10000387,Technology,Accessories,KeyTronicÂ KT800P2 -Â KeyboardÂ - Black,24.03,2,0.2,-0.6,2016,Nov,Q4,-0.03
6086,US-2016-132577,11/22/2016,11/27/2016,Standard Class,JE-15475,Consumer,United States,Houston,Texas,Central,OFF-LA-10000262,Office Supplies,Labels,Avery 494,2.09,1,0.2,0.68,2016,Nov,Q4,0.33
6087,US-2016-132577,11/22/2016,11/27/2016,Standard Class,JE-15475,Consumer,United States,Houston,Texas,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,4.49,6,0.8,-6.73,2016,Nov,Q4,-1.5
6088,CA-2015-114048,12/14/2015,12/18/2015,Standard Class,EH-13945,Consumer,United States,Costa Mesa,California,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,29.22,3,0,12.86,2015,Dec,Q4,0.44
6089,CA-2015-137281,6/13/2015,6/17/2015,Standard Class,BF-10975,Corporate,United States,Roswell,Georgia,South,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,6.48,1,0,3.11,2015,Jun,Q2,0.48
6090,US-2017-162068,12/28/2017,12/31/2017,Second Class,PC-18745,Corporate,United States,Loveland,Colorado,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.19,2,0.7,-0.99,2017,Dec,Q4,-0.83
6091,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,272.65,3,0.1,18.18,2017,Sep,Q3,0.07
6092,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,TEC-AC-10002647,Technology,Accessories,"LogitechÂ Wireless Boombox Speaker - portable - wireless, wired",212.8,2,0,95.76,2017,Sep,Q3,0.45
6093,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",38.52,9,0,18.1,2017,Sep,Q3,0.47
6094,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0,21.79,2017,Sep,Q3,0.3
6095,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",45.4,4,0,12.71,2017,Sep,Q3,0.28
6096,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16â€ x 11â€",13.76,2,0,6.33,2017,Sep,Q3,0.46
6097,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",80.99,1,0.1,8.1,2017,Sep,Q3,0.1
6098,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.78,3,0.2,3.98,2017,Sep,Q3,0.34
6099,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0,1.79,2017,Sep,Q3,0.41
6100,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.13,11,0.1,609.72,2017,Sep,Q3,0.21
6101,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1299.66,2,0,350.91,2017,Sep,Q3,0.27
6102,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,5,0.1,375.74,2017,Sep,Q3,0.17
6103,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,TEC-PH-10000215,Technology,Phones,Plantronics CordlessÂ Phone HeadsetÂ with In-line Volume - M214C,104.85,3,0,28.31,2017,Sep,Q3,0.27
6104,CA-2017-100111,9/20/2017,9/26/2017,Standard Class,SV-20365,Consumer,United States,New York City,New York,East,TEC-AC-10001998,Technology,Accessories,LogitechÂ LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,59.97,3,0,20.39,2017,Sep,Q3,0.34
6105,US-2017-132381,8/22/2017,8/24/2017,First Class,Dp-13240,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,314.53,2,0.4,-83.88,2017,Aug,Q3,-0.27
6106,CA-2015-147011,6/18/2015,6/22/2015,Standard Class,HR-14830,Corporate,United States,Miami,Florida,South,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",13.63,4,0.2,3.58,2015,Jun,Q2,0.26
6107,CA-2014-120852,12/20/2014,12/25/2014,Standard Class,WB-21850,Consumer,United States,Grand Prairie,Texas,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,19.43,2,0.8,-49.55,2014,Dec,Q4,-2.55
6108,CA-2014-120852,12/20/2014,12/25/2014,Standard Class,WB-21850,Consumer,United States,Grand Prairie,Texas,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,65.44,5,0.2,-8.18,2014,Dec,Q4,-0.13
6109,CA-2016-150007,9/11/2016,9/16/2016,Standard Class,AS-10090,Consumer,United States,Chicago,Illinois,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6,2,0.2,2.1,2016,Sep,Q3,0.35
6110,CA-2016-150007,9/11/2016,9/16/2016,Standard Class,AS-10090,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.91,3,0.8,-3.24,2016,Sep,Q3,-1.7
